RISM_ID,ID,200a_f
850807397,IT\ICCU\LO1\1570516,Tema tonale a due parti (Stile vocale) | Tema Anonimo
850807398,IT\ICCU\LO1\1576155,Isabella d'Aspeno  | musica del M.o Paolo Carrer
850807400,IT\ICCU\LO1\1573289,Ecce Sacerdos Magnus | Mons. D. Giuseppe Gallizioli
850807401,IT\ICCU\LO1\1577965,Ave Maris Stella | L. Perosi
850807403,IT\ICCU\LO1\1576603,Puppentanz. Danza delle bambole tempo di Polka | von Kurt Sonnenfeld
850807404,IT\ICCU\LO1\1580211,Kroatischer National Marsch für das Pianoforte | von P. Hartmann Kapellmeister
850807405,IT\ICCU\LO1\1574296,MIserere | A. Tambalotti
850807407,IT\ICCU\LO1\1574154,Missa simplex a 2 voci pari con soli e coro di voci bianche | Francesco Lenzi
850807408,IT\ICCU\LO1\1575101,MIserere | Tambalotti
850807410,IT\ICCU\LO1\1575126,Tantum ergo | Mons. Giuseppe Gallizioli
850807411,IT\ICCU\LO1\1576881,Valzer per quintetto d'archi | Kurt Sonnenfeld
850807412,IT\ICCU\TO0\1936772,Libre per pianoforte | Gardinali Renato
850807413,IT\ICCU\TO0\1936840,Sonata per mezzatastiera op.2 | Gardinali Renato
850807414,IT\ICCU\TO0\1936180,Ritmi per pianoforte | Gardinali Renato
850807415,IT\ICCU\TO0\1938641,Impromptu n. 3 per pianoforte op. 186 | Gardinali Renato
850807416,IT\ICCU\LO1\1578908,Kyrie | D. L. Perosi
850807417,IT\ICCU\LO1\1579051,Salve Regina | Musica del Sig:r Maestro Giuseppe Gazzaniga
850807418,IT\ICCU\TO0\1938802,Concerto n. 3 per pianoforte e orchestra op. 455 | Gardinali Renato
850807419,IT\ICCU\LO1\1572193,L'Unità | M.tro Franzoni G. M
850807420,IT\ICCU\LO1\1573376,Variazioni per Piano Forte | di A. André
850807422,IT\ICCU\RML\0383130,Missa patriarchalis | auctore Laurenzio Perosi
850807423,IT\ICCU\LO1\1573266,Ridendo | Venturelli
850807424,IT\ICCU\LO1\1576771,Foxtrott | von Kurt Sonnenfeld
850807425,IT\ICCU\LO1\1577294,"Messa a 3 voci per Contralti, Ten. e Bas.si | Castellazzi"
850807426,IT\ICCU\TO0\1938839,Macrosonata n. 13 per pianoforte op. 478 | Gardinali Renato
850807427,IT\ICCU\LO1\1576765,Slow-fox | von Kurt Sonnenfeld
850807429,IT\ICCU\LO1\1580208,Duetto Buffo | del Sig.r Pietro Guglielmi
850807430,IT\ICCU\LO1\1572053,Mazurca | M.tro Scolari
850807431,IT\ICCU\LO1\1574167,Alleluia | Giuseppe Denti
850807432,IT\ICCU\TO0\1936117,Structurals sounds per pianoforte | Gardinali Renato
850807434,IT\ICCU\LO1\1573313,Gran Marcia | Composta dal M. G. Tosi
850807435,IT\ICCU\LO1\1574189,Tu es sacerdos | D. G. Gallizioli
850807437,IT\ICCU\TO0\1938701,Preludio n. 33 op. 399 per pianoforte | Gardinali Renato
850807438,IT\ICCU\TO0\1938714,Preludio n. 31 op. 386 per pianoforte | Gardinali Renato
850807439,IT\ICCU\LO1\1579252,Suoni la tromba all'armi | Del M.ro Valentino Fioravanti
850807440,IT\ICCU\LO1\1573334,Laudate Dominum in cimballis et... organo | ridotta per Organo
850807441,IT\ICCU\TO0\1939564,Sonata n. 4 per arpa op. 350 | Gardinali Renato
850807443,IT\ICCU\TO0\1938649,Macrosonata n. 7 per pianoforte op. 271 | Gardinali Renato
850807445,IT\ICCU\TO0\1936645,Red sounds per pianoforte | Gardinali Renato
850807446,IT\ICCU\LO1\1576877,Walzer [in fa maggiore] | Kurt Sonnenfeld
850807448,IT\ICCU\LO1\1573216,Il libro santo | Ciro Pinsuti
850807449,IT\ICCU\LO1\1575130,Gloria | Codega
850807450,IT\ICCU\TO0\1938177,Ricercare n. 5 per viola sola Op. 206 | Gardinali Renato
850807451,IT\ICCU\LO1\1579987,"Salve, Luigi amabile | Sac. B. Plona"
850807452,IT\ICCU\TO0\1939503,Sonata n. 1 per violino [op. 34] | Renato Gardinali 
850807453,IT\ICCU\LO1\1575135,[2 Ave Maria | A. C.]
850807460,IT\ICCU\LO1\1587141,Ave Maria | G. Cicognani
850807461,IT\ICCU\TO0\1942427,Ricercare n. 17 per viola sola op. 446 | Gardinali Renato
850807462,IT\ICCU\TO0\1942857,Preludio n. 3 per chitarra op. 144 | Gardinali Renato
850807463,IT\ICCU\PTA\0000063,[Che mulo maledetto | Giuseppe Aloisi]
850807471,IT\ICCU\TO0\1942767,Sonata n. 3 per flauto e pianoforte op. 262 | Gardinali Renato
850807472,IT\ICCU\LO1\1585374,Messa novella | P. Coan
850807477,IT\ICCU\LO1\1587092,Veni Sponsa Christi | di D. P. Magri
850807483,IT\ICCU\TO0\1942433,Preludio n. 37 per pianoforte op. 452 | Gardinali Renato
850807486,IT\ICCU\LO1\1587113,Filiae Regum | A. Donini
850807487,IT\ICCU\TO0\1942410,Sonata n. 4 per violino e pianoforte op. 273 | Gardinali Renato
850807488,IT\ICCU\PTA\0000067,"[Ma calmatevi, signore | Giuseppe Aloisi]"
850807490,IT\ICCU\TO0\1942810,Sonata n. 2 per violino e pianoforte op. 103 | Gardinali Renato
850807498,IT\ICCU\TO0\1942899,Krume n. 2 per violino solo op. 242 | Gardinali Renato
850807499,IT\ICCU\TO0\1943525,Sonata n. 2 per flauto e clavicembalo op. 340 | Gardinali Renato
850807507,IT\ICCU\LO1\1588540,Sonata per Piano Forte A Quattro Mani | Del Sig.r Kozeluch
850807524,IT\ICCU\LO1\1586172,5 madrigali spirituali | G. Facchinetti
850807527,IT\ICCU\LO1\1583717,Tiranna etade | Del Sig.r Angelo Tarchi
850807539,IT\ICCU\LO1\1584410,Valzer per pianoforte e tamburo ad libitum | [Elia Moroni]
850807540,IT\ICCU\TO0\1943431,Sonata n. 3 per clavicembalo | Gardinali Renato
850807547,IT\ICCU\TO0\1942759,Concertino n. 5 op. 450 per violino e chitarra | Renato Gardinali
850807551,IT\ICCU\LO1\1587904,Ave Maria | G. Verdi
850807561,IT\ICCU\PTA\0000480,[Olimpiade: Ne' giorni tuoi felici | Tommaso Traetta]
850807562,IT\ICCU\TO0\1943434,Macrosonata n. 3 per pianoforte | Gardinali Renato
850807566,IT\ICCU\LO1\1584524,Per comporre un dramma serio | [Francesco Gnecco]
850807572,IT\ICCU\TO0\1942790,Sonata per flauto e pianoforte op. 111 | Gardinali Renato
850807576,IT\ICCU\LO1\1588463,Variations pour le Piano Forte sur l'air des Tyroliens | Composées par M. l'Abbé Gelinek
850807580,IT\ICCU\LO1\1588467,Concerto per Violino [in sol maggiore] | del Sig.r Giornovich
850807589,IT\ICCU\TO0\1942910,Hodge per flauto solo op. 244 | Gardinali Renato
850807595,IT\ICCU\TO0\1942434,Sonata n. 4 per flauto e pianoforte op. 448 | Gardinali Renato
850807615,IT\ICCU\TO0\1942798,Giochi tonali per pianoforte op. 108 | Gardinali Renato
850807620,IT\ICCU\LO1\1587853,Regina Coeli | B. Piccinelli
850807634,IT\ICCU\TO0\1945404,Krume n. 9 per violino solo op. 356 | Gardinali Renato
850807637,IT\ICCU\TO0\1942801,Microsonata n. 4 per pianoforte op. 107 | Gardinali Renato
850807644,IT\ICCU\LO1\1587899,Ave Maria | G. Verdi
850807650,IT\ICCU\TO0\1942974,Farandoulo n. 5 per clavicembalo op. 148 | Gardinali Renato
850807669,IT\ICCU\LO1\1584319,Inno Eucaristico | Parole del Rev. Prof. D. Piero Rigosa
850807670,IT\ICCU\TO0\1943456,Sonata n. 2 per clavicembalo | Gardinali Renato
850807690,IT\ICCU\LO1\1587857,Gli eterni omaggi accetta | [Pietro Ray]
850807691,IT\ICCU\LO1\1584195,Geloso amor mi chiama | Del Sig.r Maestro Giuseppe Weigl
850807692,IT\ICCU\TO0\1942905,Brise per clarinetto e pianoforte op. 243 | Gardinali Renato
850807700,IT\ICCU\LO1\1584411,Padedù Ballo 2.do | per il Cembalo | di Titus
850807706,IT\ICCU\LO1\1584204,Dunque mio bene | Del Sig.r Nicola Zingarelli
850807707,IT\ICCU\RT1\0052765,Ave Maria | musica di Luciano Bettarini
850807710,IT\ICCU\TO0\1942400,Macrosonata n. 16 per pianoforte op. 638 | Renìe Cardenàl
850807715,IT\ICCU\LO1\1587835,Ecce Sacerdos Magnus | Agostino Donini
850807717,IT\ICCU\LO1\1587134,Madre Santa | Bernardo Piccinelli
850807719,IT\ICCU\TO0\1943575,Sonata n. 4 per trombone e organo op. 598 | Renìe Cadenàl
850807726,IT\ICCU\TO0\1945477,"Quintetto n. 9 per tre corni, flauto e pianoforte op. 553 | Renato Gardinali"
850807728,IT\ICCU\TO0\1943588,Sonata n. 5 per violoncello e pianoforte op. 596 | Renìe Cardenàl
850807732,IT\ICCU\REA\0293211,Frog galliard | John Dowland
850807735,IT\ICCU\TO0\1942980,Woody song per xilofono solo op. 249 | Gardinali Renato
850807742,IT\ICCU\TO0\1942406,Microsonata n. 16 per pianoforte | Renìe Cardenàl
850807743,IT\ICCU\LO1\1583952,N.12 Ariette con accompagnamento di Piano=Forte | Del Sig.r Carlo Uboldi
850807767,IT\ICCU\LO1\1584489,L'Esule | Poesia e Musica di L. B
850807768,IT\ICCU\LO1\1584347,Ombra adorata aspetta | Del Sig.r Nicola Zingarelli
850807773,IT\ICCU\TO0\1945019,Concerto per violoncello e pianoforte [op. 61] | Renìe Cardenàl
850807775,IT\ICCU\LO1\1587846,Ecce Sacerdos Magnus | Bernardo Piccinelli
850807787,IT\ICCU\LO1\1584491,Non m'ami più | [Poesia di Carlo Guaita]
850807789,IT\ICCU\TO0\1943528,Farandoulo n. 8 per clavicembalo op. 339 | Gardinali Renato
850807793,IT\ICCU\LO1\1587881,Ave Maria | F. Martelli
850807799,IT\ICCU\LO1\1588473,Quartetto per Due Violini Viola e Violoncello | del Signor Gyrowetz
850807810,IT\ICCU\TO0\1945034,Arnica per clarinetto op. 354 | Gardinali Renato
850807811,IT\ICCU\LO1\1584566,Il matrimonio segreto | [Domenico Cimarosa]
850807827,IT\ICCU\TO0\1942917,Sonatina n. 3 per pianoforte op. 246 | Gardinali Renato
850807831,IT\ICCU\PTA\0000064,[Già fra l'ombre taciturne | Giuseppe Aloisi]
850807836,IT\ICCU\LO1\1584316,"Inno | Musicato dal Rev.mo Maestro Mons. G. Galizioli Per gli alunni del 4. Corso Teologico, Festeggianti 1.o Cent.o dell'Ordinazione Sac.te del loro Patrono S. Giovanni Bosco, 1841-1941"
850807837,IT\ICCU\TO0\1942772,Suite per violoncello solo op. 113 | Gardinali Renato
850807845,IT\ICCU\TO0\1942926,Duetto n. 3 per flauto e chitarra op. 245 | Gardinali Renato 
850807848,IT\ICCU\TO0\1943605,Ricercare n. 15 per viola op. 359 | Gardinali Renato
850807854,IT\ICCU\TO0\1943480,Sonata n. 4 per clarinetto e pianoforte op. 337 | Gardinali Renato 
850807855,IT\ICCU\CAM\0203823,Preghiera degli Angioli | E. Becucci
850807856,IT\ICCU\LO1\1588533,Concerto per Piano Forte | Del Sig.r Maestro Antonio Gonzales
850807864,IT\ICCU\PTA\0000127,Sinfonia | [Heinrich Schröter?]
850807868,IT\ICCU\LO1\1584116,Ninna nanna | N. Praglia
850807869,IT\ICCU\TO0\1942394,Krume n. 11 op. 445 per violino solo | Gardinali Renato
850807889,IT\ICCU\TO0\1942814,Preludio n. 2 per chitarra op. 142 | Gardinali Renato
850807892,IT\ICCU\TO0\1944977,"Laudario di S. Croce per 2 voci recitanti, soli, coro e organo op. 250 (dal Libro d'officij et orationi per la Compagnia della Crociata Maggiore della città di Cuneo di Gioanni Cagnolo - Cuneo, 1594) | Renìe Cardenàl"
850807893,IT\ICCU\LO1\1583714,Sturm Galopp a Quattro Mani | di Ferd. Taigner
850807894,IT\ICCU\LO1\1584003,Mi vien da ridere | del Sig.r Stefano Pavesi
850807895,IT\ICCU\TO0\1942411,Nebel per viola e pianoforte op. 619 | Renìe Cardenàl
850807898,IT\ICCU\TO0\1942961,Preludio n. 12 per chitarra op. 247 | Gardinali Renato
850807909,IT\ICCU\LO1\1587847,Ecce Sacerdos Magnus | Bernardo Piccinelli
850807913,IT\ICCU\LO1\1583937,Tu es Sacerdos | Musica di Carlo Capra
850807915,IT\ICCU\TO0\1942883,Farandoulo per clavicembalo op. 148 | Gardinali Renato
850807918,IT\ICCU\LO1\1584082,All'anime fedeli | N. Praglia
850807921,IT\ICCU\TO0\1945568,Macrosonata n. 14 per pianoforte op. 542 | Renato Gardinali
850807922,IT\ICCU\TO0\1942887,Preludio n. 22 per pianoforte op. 241 | Gardinali Renato
850807923,IT\ICCU\LO1\1587107,Miserere | L. Perosi
850807933,IT\ICCU\LO1\1587123,"Assumpta est Maria | Giuseppe Colturi, ex Org.sta del Santuario B.V. di Caravaggio"
850807938,IT\ICCU\LO1\1587128,Ora Pro Nobis | L. Perosi
850807949,IT\ICCU\LO1\1588773,Tre Temi Con Sue Variazioni Per il Cembalo Overo Forte Piano | Da Monsieur Ignazio Raffael
850807953,IT\ICCU\LO1\1584324,Eece [i.e. Ecce] Panis... | G. B
850807954,IT\ICCU\TO0\1942404,Impromptu n. 15 per pianoforte | Renìe Cardenàl
850807955,IT\ICCU\TO0\1943493,Macrosonata n. 9 per pianoforte op. 342 | Gardinali Renato
850807964,IT\ICCU\LO1\1587916,Ave Maria | Lorenzo Perosi
850807965,IT\ICCU\LO1\1584074,Annunziano i cieli | par. P. Dall'O
850807970,IT\ICCU\LO1\1584527,Il Mendico | [Alfredo Piatti]
850807976,IT\ICCU\TO0\1943583,Sonata n. 4 per chitarra op. 597 | Renìe Cardenàl
850807977,IT\ICCU\TO0\1943537,Microsonata n. 9 per pianoforte op. 338 | Gardinali Renato
850807980,IT\ICCU\LO1\1586902,Ave maris stella | Armando Antonelli
850807985,IT\ICCU\LO1\1586917,Cantate Domino | (1861) M. E. Bossi (1925)
850807991,IT\ICCU\PTA\0000069,[Quando splende in ciel | Giuseppe Aloisi]
850807993,IT\ICCU\LO1\1584376,Vago e fresco mazzolino | [Francesco Gnecco?]
850808002,IT\ICCU\LO1\1587052,Veni Sponsa Christi | di Guglielmo Mattioli
850808006,IT\ICCU\LO1\1587845,Sì che vi leggo infida | [Stefano Pavesi]
850808007,IT\ICCU\TO0\1943601,Sonata n. 5 per clarinetto e pianoforte op. 358 | Gardinali Renato
850808009,IT\ICCU\LO1\1583944,Ecce Sacerdos Magnus | [musica di Carlo Capra (1901-1965)]
850808012,IT\ICCU\RT1\0053344,Musiche per il film L'ombra della valle | Luciano Bettarini
850808013,IT\ICCU\TO0\1945011,Concertino per violino e chitarra [op. 67] | Renìe Cardenàl
850808029,IT\ICCU\TO0\1942782,Rapsodia per chitarra op. 112 | Gardinali Renato
850808030,IT\ICCU\LO1\1585368,Messa Dio solo | P. Angelo Coan
850808032,IT\ICCU\LO1\1584513,Cari accenti del mio bene | [Giovanni Fedrigotti?]
850808041,IT\ICCU\PTA\0000065,Terzetto | [Aloisi Giuseppe]
850808051,IT\ICCU\LO1\1587085,Veni Sponsa Christi | G. Mattioli
850808064,IT\ICCU\TO0\1945040,Due n. 4 per flauto e chitarra op. 355 | Gardinali Renato 
850808066,IT\ICCU\TO0\1945482,"""Lai per les madrigueres"" per chitarra op. 546 | Renato Gardinali"
850808069,IT\ICCU\REA\0293656,"El testament de n'Amelia: ""Melodia"" (melodia popular catalana: andante espressivo) | armonizza [sic] para guitara [sic] da M. Llobet"
850808070,IT\ICCU\TO0\1948217,Preludio n. 6 per chitarra op. 176 | Gardinali Renato
850808071,IT\ICCU\RT1\0054951,Kyrie. Sanctus. Benedictus | [L. Bettarini]
850808072,IT\ICCU\RT1\0054952,Kyrie. Sanctus. Benedictus | Luciano Bettarini
850808075,IT\ICCU\TO0\1948173,Toccata per organo op. 96 | Gardinali Renato
850808077,IT\ICCU\TO0\1946516,Uccelli op. per corno inglese e orch. d'archi | Renato Gardinali
850808078,IT\ICCU\TO0\1948042,Nuage per pianoforte op. 313 | Gardinali Renato
850808079,IT\ICCU\REA\0293393,Momento musicale;[Ave Maria] | Schubert
850808080,IT\ICCU\LO1\1601628,4: Atto quarto | Versi [di] Augusto Morselli
850808081,IT\ICCU\LO1\1601643,Olocausto | Testo [di] F. C. Trecchi
850808082,IT\ICCU\LO1\1601683,Cecilia | Testo [di] C. F. Trecchi
850808083,IT\ICCU\LO1\1601703,"Concerto per 2 Pianoforti, Oboe e Archi | Narciso Sabbadini"
850808084,IT\ICCU\TO0\1948136,"Quartetto n. 9 per flauto, oboe, violino e arpa op. 312 | Gardinali Renato"
850808086,IT\ICCU\LO1\1601570,Messa | Sabbadini
850808087,IT\ICCU\LO1\1601606,Divertimento per orchestra | Narciso Sabbadini
850808090,IT\ICCU\TO0\1948124,Canzona n. 4 per 2 trombe e 2 tromboni op. 307 | Gardinali Renato
850808091,IT\ICCU\TO0\1945419,"Trio n. 9 per vibrafono, violino e chitarra op. 341 | Gardinali Renato"
850808092,IT\ICCU\TO0\1945503,Preludio n. 46 per pianoforte op. 547 | Renato Gardinali
850808094,IT\ICCU\LIG\0242986,Matrimonio Segreto | Atto Primo | Libro 1. | Musica del Maestro Domenico Cimarosa
850808096,IT\ICCU\LO1\1600629,La Rosa Alpina | [Carlo Mascheroni]
850808098,IT\ICCU\TO0\1948035,Farandoulo n. 7 per clavicembalo op. 311 | Gardinali Renato
850808099,IT\ICCU\RT1\0055244,Marcia sinfonica [per pianoforte] | [Luciano Bettarini]
850808100,IT\ICCU\RT1\0054989,Variazioni su un motivo popolare | Luciano Bettarini
850808101,IT\ICCU\TO0\1948215,Suite n. 2 per violoncello solo op. 174 | Gardinali Renato
850808103,IT\ICCU\TO0\1948221,Sonata n. 5 per clavicembalo op. 181 | Gardinali Renato
850808105,IT\ICCU\RT1\0054181,Musiche per il film Totmento di anime | Luciano Bettarini
850808108,IT\ICCU\LO1\1602164,Bosco Fontana | Narciso Sabbadini
850808112,IT\ICCU\LO1\1601666,Ave Maria | [Narciso Sabbadini]
850808113,IT\ICCU\RT1\0055064,"Concerto ""I *tre mondi"" | Luciano Bettarini"
850808115,IT\ICCU\RT1\0054771,La malatina | [musica di Luciano Bettarini]
850808116,IT\ICCU\RT1\0054727,Le notti | Luciano Bettarini
850808117,IT\ICCU\LO1\1602193,Strambotto | Sabbadini Narciso
850808119,IT\ICCU\LO1\1601592,10 pezzi | [Narciso Sabbadini]
850808120,IT\ICCU\RT1\0054756,Deus tuorum militum | Luciano Bettarini
850808121,IT\ICCU\LO1\1601623,2: Atto secondo | Versi [di] Augusto Morselli
850808122,IT\ICCU\RT1\0054757,O salutaris hostia;a quattro voci dispari e armonium | di Luciano Bettarini
850808123,IT\ICCU\RT1\0054988,Italia imperiale | L. Bettarini
850808126,IT\ICCU\RT1\0054763,Divertimento melodico per violino e pianoforte | Luciano Bettarini
850808127,IT\ICCU\RT1\0054992,Le sorprese di Giulio | L. Bettarini
850808129,IT\ICCU\TO0\1947420,Preludio n. 27 per pianoforte op. 301 | Gardinali Renato
850808133,IT\ICCU\LO1\1593173,Entrero in te | Testo di G. Mascioni;Testo di G. Oddoini
850808136,IT\ICCU\LO1\1598816,Serenella | musica di Felice Abriani
850808138,IT\ICCU\RT1\0054616,Stabat Mater | Luciano Bettarini
850808139,IT\ICCU\RT1\0054618,Concerto per viola e orchestra (con campane) | Luciano Bettarini
850808140,IT\ICCU\TO0\1948202,"Trio per violino, viola e pianoforte op. 97 | Gardinali Renato"
850808141,IT\ICCU\TO0\1945466,Preludio n. 47 per pianoforte op. 554 | Renìe Cardenàl
850808142,IT\ICCU\TO0\1945565,Microsonata n. 14 per pianoforte op. 541 | Renato Gardinali
850808145,IT\ICCU\USS\0007295,Lodovico Pavoni | G. M. Macchi
850808147,IT\ICCU\RT1\0055542,Ifigenia in Aulide | Luigi Cherubini
850808151,IT\ICCU\LO1\1602174,Abbandonarmi così | [Narciso Sabbadini]
850808153,IT\ICCU\LO1\1602181,Quartetto | [Narciso Sabbadini]
850808154,IT\ICCU\RT1\0054740,Le notti | Luciano Bettarini
850808155,IT\ICCU\LO1\1602189,Nevicata | [Musica di] Narciso Sabbadini
850808156,IT\ICCU\LO1\1601660,Concerto per pianoforte [violoncello] e orchestra | Narciso Sabbadini
850808157,IT\ICCU\LO1\1601667,Ave Maria | [Narciso Sabbadini]
850808159,IT\ICCU\LO1\1601692,Notturno romantico per orchestra | Narciso Sabbadini
850808160,IT\ICCU\LO1\1601695,Notturno romantico per orchestra | Narciso Sabbadini
850808161,IT\ICCU\RT1\0054185,Bimbi d'Italia | musiche di Luciano Bettarini
850808162,IT\ICCU\TO0\1947556,Krume n. 7 per violino solo op. 309 | Gardinali Renato
850808165,IT\ICCU\LO1\1602158,5 Composizioni per orchestra;2. Grottesco;3. Abbandono;4. Ansioso;5. Canzone | [Narciso Sabbadini]
850808167,IT\ICCU\LO1\1602167,Bosco Fontana | Narciso Sabbadini
850808168,IT\ICCU\TO0\1947462,Sonata n. 1 per chitarra op. 305 | Gardinali Renato 
850808169,IT\ICCU\RT1\0054636,Novembre | musica di Luciano Bettarini
850808173,IT\ICCU\TO0\1951413,La rupe | Opera lirica in due parti
850808174,IT\ICCU\LO1\1601698,Sei melodie per canto e pianoforte | di Narciso Sabbadini
850808180,IT\ICCU\TO0\1947417,Triadi op. 539 per pianoforte | Renato Gardinali
850808181,IT\ICCU\TO0\1947421,Sonatina n. 5 per pianoforte op. 303 | Gardinali Renato
850808182,IT\ICCU\LO1\1602156,Olocausto | Narciso Sabbadini
850808184,IT\ICCU\RT1\0055555,Il maestro di cappella | Domenico Cimarosa
850808186,IT\ICCU\LO1\1602162,Aria | Narciso Sabbadini
850808187,IT\ICCU\VEA\1177834,Manoscritti | E.M. Finzi
850808188,IT\ICCU\TO0\1946485,Improptu n. 13 per pf. op. 544 | Renìe Cardenàl
850808189,IT\ICCU\LIG\0242984,Mosè in Egitto 1. [2.-3.] | Rossini
850808190,IT\ICCU\LO1\1602178,Olocausto | Narciso Sabbadini
850808192,IT\ICCU\LIG\0242988,La Zaira | Mercadante
850808194,IT\ICCU\TO0\1945417,Trio n. 4 per 2 violini e arpa | Gardinali Renato
850808198,IT\ICCU\RT1\0054770,Pastorale | [Luciano Bettarini]
850808199,IT\ICCU\REA\0293636,Pavana 3. (chitarra sola) | Luis Milan (1535)
850808200,IT\ICCU\LO1\1594977,Carezza d'amore | parole di A. Lossa
850808201,IT\ICCU\LO1\1601619,1: Atto primo | Versi [di] Augusto Morselli
850808202,IT\ICCU\LO1\1601625,3: Atto terzo | Versi [di] Augusto Morselli
850808203,IT\ICCU\RT1\0054958,Il treno | Luciano Bettarini
850808204,IT\ICCU\LO1\1601650,Concerto fantasia per Orchestra | [Musica di] Narciso Sabbadini
850808205,IT\ICCU\TO0\1945539,Sonata n. 7 per clarinetto e pianoforte op. 549 | Renato Gardinali
850808206,IT\ICCU\LO1\1601687,"Trio per pianoforte, violino, violoncello | Narciso Sabbadini"
850808210,IT\ICCU\REA\0293658,Cancion popular catalana (chitarra sola) | M. Llobet
850808212,IT\ICCU\TO0\1945462,Sonata n. 3 per corno e pianoforte op. 451 | Renato Gardinali
850808214,IT\ICCU\TO0\1945470,Impromptu n. 14 per pianoforte op. 551 | Renato Gardinali
850808215,IT\ICCU\TO0\1945473,"Quartetto n. 17 per 2 violini, viola e violoncello op. 552 | Renato Gardinali"
850808217,IT\ICCU\TO0\1948188,Impromptu n. 2 per pianoforte op. 98 | Gardinali Renato
850808219,IT\ICCU\LO1\1602149,Olocausto | Narciso Sabbadini
850808221,IT\ICCU\TO0\1948201,Sonata n. 2 per organo op. 99 | Gardinali Renato
850808222,IT\ICCU\LO1\1601655,[7 Composizioni per orchestra] | [Narciso Sabbadini]
850808223,IT\ICCU\LO1\1602185,Trio | [Narciso Sabbadini]
850808226,IT\ICCU\RT1\0055047,Il sogno di Rosetta | Luciano Bettarini
850808227,IT\ICCU\REA\0293563,Coup de vent | L. Mozzani
850808228,IT\ICCU\REA\0293654,La filla del marxant | M.L
850808230,IT\ICCU\TO0\1951008,Fantasy on Blanche comme la neige for guitar | by Violet Archer
850808232,IT\ICCU\RT1\0055063,Sonata per violoncello e pianoforte | Luciano Bettarini
850808233,IT\ICCU\LO1\1602176,Il sonno | Narciso Sabbadini
